t_out_sec,t_out_nanosec,t_imu_sec,t_imu_nanosec,t_cmd_sec,t_cmd_nanosec,imu_vx,imu_vy,imu_vz,cmd_vx,cmd_vy,cmd_vz
1761030706,269441561,1761030706,255630401,1761030706,269441561,0.0,0.0,0.0,0.0,0.0,17.984508963000053
1761030706,308281502,1761030706,294482731,1761030706,308281502,0.0,0.0,0.0,0.0,0.0,18.023368626000092
1761030706,347947980,1761030706,333349116,1761030706,347947980,0.0,0.0,0.0,0.0,0.0,18.062193807000085
1761030706,386863013,1761030706,373070520,1761030706,386863013,0.0,0.0,0.0,0.0,0.0,18.101850044000003
1761030706,425863102,1761030706,411942553,1761030706,425863102,0.0,0.0,0.0,0.0,0.0,18.140764003999948
1761030706,464770913,1761030706,450938901,1761030706,464770913,0.0,0.0,0.0,0.0,0.0,18.179759889000024
1761030706,503658058,1761030706,489761435,1761030706,503658058,0.0,0.0,0.0,0.0,0.0,18.218674274000023
1761030706,542331128,1761030706,528301301,1761030706,542331128,0.0,0.0,0.0,0.0,0.0,18.257580955000094
1761030706,581152031,1761030706,566857074,1761030706,581152031,0.0,0.0,0.0,0.0,0.0,18.296264932999975
1761030706,620107472,1761030706,606152423,1761030706,620107472,0.0,0.0,0.0,0.0,0.0,18.33511746599993
1761030706,659384913,1761030706,645569105,1761030706,659384913,0.0,0.0,0.0,0.0,0.0,18.374028166000016
1761030706,698219427,1761030706,684378175,1761030706,698219427,0.0,0.0,0.0,0.0,0.0,18.413309328999958
1761030706,737399164,1761030706,723363578,1761030706,737399164,0.0,0.0,0.0,0.0,0.0,18.452181992000078
1761030706,776496605,1761030706,762494019,1761030706,776496605,0.0,0.0,0.0,0.0,0.0,18.49131843200007
1761030706,815551620,1761030706,801552293,1761030706,815551620,0.0,0.0,0.0,0.0,0.0,18.530454929000143
1761030706,854500024,1761030706,840653123,1761030706,854500024,0.0,0.0,0.0,0.0,0.0,18.569585017999998
1761030706,893429927,1761030706,879584397,1761030706,893429927,0.0,0.0,0.0,0.0,0.0,18.608418625000013
1761030706,932185479,1761030706,918335282,1761030706,932185479,0.0,0.0,0.0,0.0,0.0,18.64736278800001
1761030706,971155568,1761030706,957236000,1761030706,971155568,0.0,0.0,0.0,0.0,0.0,18.68615269099996
1761030707,9881267,1761030706,996130145,1761030707,9881267,0.0,0.0,0.0,0.0,0.0,18.725076225000066
1761030707,48967079,1761030707,34975159,1761030707,48967079,0.0,0.0,0.0,0.0,0.0,18.763769739000054
1761030707,87669223,1761030707,73907674,1761030707,87669223,0.0,0.0,0.0,0.0,0.0,18.802916328000038
1761030707,126484960,1761030707,112520022,1761030707,126484960,0.0,0.0,0.0,0.0,0.0,18.841569212999957
1761030707,165304548,1761030707,151444925,1761030707,165304548,0.0,0.0,0.0,0.0,0.0,18.88039083900003
1761030707,204145248,1761030707,190287088,1761030707,204145248,0.0,0.0,0.0,0.0,0.0,18.919224298000017
1761030707,243126374,1761030707,229071825,1761030707,243126374,0.0,0.0,0.0,0.0,0.0,18.958096349000016
1761030707,281829111,1761030707,267917191,1761030707,281829111,0.0,0.0,0.0,0.0,0.0,18.99710495699992
1761030707,320913200,1761030707,306864725,1761030707,320913200,0.0,0.0,0.0,0.0,0.0,19.03575484199996
1761030707,360317918,1761030707,345873554,1761030707,360317918,0.0,0.0,0.0,0.0,0.0,19.074844523000138
1761030707,399282896,1761030707,385368292,1761030707,399282896,0.0,0.0,0.0,0.0,0.0,19.114229168000065
1761030707,438278096,1761030707,424300899,1761030707,438278096,0.0,0.0,0.0,0.0,0.0,19.15321997900014
1761030707,477431148,1761030707,463568895,1761030707,477431148,0.0,0.0,0.0,0.0,0.0,19.19224873400003
1761030707,516397626,1761030707,502488206,1761030707,516397626,0.0,0.0,0.0,0.0,0.0,19.23134826799992
1761030707,555142659,1761030707,545924040,1761030707,555142659,0.0,0.0,0.0,0.0,0.0,19.270329041999958
1761030707,593929396,1761030707,580193328,1761030707,593929396,0.0,0.0,0.0,0.0,0.0,19.30905703799999
1761030707,633022725,1761030707,619018306,1761030707,633022725,0.0,0.0,0.0,0.0,0.0,19.347826626000142
1761030707,671856462,1761030707,658064376,1761030707,671856462,0.0,0.0,0.0,0.0,0.0,19.386955308000097
1761030707,710409106,1761030707,696956150,1761030707,710409106,0.0,0.0,0.0,0.0,0.0,19.425798915000087
1761030707,750636326,1761030707,735129572,1761030707,750636326,0.0,0.0,0.0,0.0,0.0,19.464375504000145
1761030707,787000338,1761030707,773485604,1761030707,787000338,0.0,0.0,0.0,0.0,0.0,19.504594723000082
1761030707,825420723,1761030707,811691693,1761030707,825420723,0.0,0.0,0.0,0.0,0.0,19.540890773
1761030707,864842979,1761030707,851342578,1761030707,864842979,0.0,0.0,0.0,0.0,0.0,19.579396416999998
1761030707,903753623,1761030707,889866426,1761030707,903753623,0.0,0.0,0.0,0.0,0.0,19.618726727999956
1761030707,942588045,1761030707,928687922,1761030707,942588045,0.0,0.0,0.0,0.0,0.0,19.657668150000063
1761030707,981604967,1761030707,967716122,1761030707,981604967,0.0,0.0,0.0,0.0,0.0,19.696529849999934
1761030708,28476655,1761030708,6512581,1761030708,28476655,0.0,0.0,0.0,0.0,0.0,19.735506086999976
1761030708,60230053,1761030708,46233041,1761030708,60230053,0.0,0.0,0.0,0.0,0.0,19.782418219999954
1761030708,99123716,1761030708,85127167,1761030708,99123716,0.0,0.0,0.0,0.0,0.0,19.81415472799995
1761030708,138304860,1761030708,124543441,1761030708,138304860,0.0,0.0,0.0,0.0,0.0,19.85310437299995
1761030708,177333949,1761030708,163342178,1761030708,177333949,0.0,0.0,0.0,0.0,0.0,19.892264998999963
1761030708,216203001,1761030708,202214878,1761030708,216203001,0.0,0.0,0.0,0.0,0.0,19.93128543900002
1761030708,255034682,1761030708,241077948,1761030708,255034682,0.0,0.0,0.0,0.0,0.0,19.97017310199999
1761030708,293936401,1761030708,280130648,1761030708,293936401,0.0,0.0,0.0,0.0,0.0,20.008963598000037
1761030708,332833304,1761030708,318952681,1761030708,332833304,0.0,0.0,0.0,0.0,0.0,20.04782229800003
1761030708,371613800,1761030708,357747918,1761030708,371613800,0.0,0.0,0.0,0.0,0.0,20.086756127999934
1761030708,410631111,1761030708,396647544,1761030708,410631111,0.0,0.0,0.0,0.0,0.0,20.12551221600006
1761030708,449437459,1761030708,435660466,1761030708,449437459,0.0,0.0,0.0,0.0,0.0,20.164585250000073
1761030708,488322696,1761030708,474501851,1761030708,488322696,0.0,0.0,0.0,0.0,0.0,20.203374764000046
1761030708,527192933,1761030708,513418551,1761030708,527192933,0.0,0.0,0.0,0.0,0.0,20.242254630999923
1761030708,566234170,1761030708,552263917,1761030708,566234170,0.0,0.0,0.0,0.0,0.0,20.281135331000087
1761030708,605498444,1761030708,591447506,1761030708,605498444,0.0,0.0,0.0,0.0,0.0,20.320280104999938
1761030708,644477570,1761030708,631016670,1761030708,644477570,0.0,0.0,0.0,0.0,0.0,20.359433194000076
1761030708,683666881,1761030708,669346165,1761030708,683666881,0.0,0.0,0.0,0.0,0.0,20.39839120800002
1761030708,722517489,1761030708,708816125,1761030708,722517489,0.0,0.0,0.0,0.0,0.0,20.437629872000116
1761030708,761437188,1761030708,747494899,1761030708,761437188,0.0,0.0,0.0,0.0,0.0,20.476425570999936
1761030708,800517203,1761030708,786603969,1761030708,800517203,0.0,0.0,0.0,0.0,0.0,20.515377401000023
1761030708,838890551,1761030708,825610410,1761030708,838890551,0.0,0.0,0.0,0.0,0.0,20.55446608200009
1761030708,877805066,1761030708,863827294,1761030708,877805066,0.0,0.0,0.0,0.0,0.0,20.59283467099999
1761030708,916436302,1761030708,902176809,1761030708,916436302,0.0,0.0,0.0,0.0,0.0,20.631764834000023
1761030708,955291798,1761030708,941283286,1761030708,955291798,0.0,0.0,0.0,0.0,0.0,20.670379885000102
1761030708,994174480,1761030708,980471450,1761030708,994174480,0.0,0.0,0.0,0.0,0.0,20.70924990000003
1761030709,33066809,1761030709,19160927,1761030709,33066809,0.0,0.0,0.0,0.0,0.0,20.748165839999956
1761030709,71987935,1761030709,58000719,1761030709,71987935,0.0,0.0,0.0,0.0,0.0,20.786989706999975
1761030709,110791079,1761030709,96966512,1761030709,110791079,0.0,0.0,0.0,0.0,0.0,20.825912220999953
1761030709,149786038,1761030709,135789971,1761030709,149786038,0.0,0.0,0.0,0.0,0.0,20.864739218000068
1761030709,188670664,1761030709,174898115,1761030709,188670664,0.0,0.0,0.0,0.0,0.0,20.903734918000055
1761030709,227639846,1761030709,213748686,1761030709,227639846,0.0,0.0,0.0,0.0,0.0,20.942596487999936
1761030709,266550638,1761030709,252606274,1761030709,266550638,0.0,0.0,0.0,0.0,0.0,20.9815761320001
1761030709,323772020,1761030709,345572261,1761030709,323772020,0.0,0.0,0.0,0.0,0.0,21.020473165000112
1761030709,360770441,1761030709,385777647,1761030709,360770441,0.0,0.0,0.0,0.0,0.0,21.077735158999985
1761030709,400103808,1761030709,425003088,1761030709,400103808,0.0,0.0,0.0,0.0,0.0,21.114728115999924
1761030709,438998878,1761030709,463917510,1761030709,438998878,0.0,0.0,0.0,0.0,0.0,21.154041613000118
1761030709,477738318,1761030709,502763358,1761030709,477738318,0.0,0.0,0.0,0.0,0.0,21.192938442000013
1761030709,516600722,1761030709,541619743,1761030709,516600722,0.0,0.0,0.0,0.0,0.0,21.23165734600002
1761030709,555568718,1761030709,580441406,1761030709,555568718,0.0,0.0,0.0,0.0,0.0,21.270532601000014
1761030709,594734363,1761030709,619310550,1761030709,594734363,0.0,0.0,0.0,0.0,0.0,21.30950017100008
1761030709,633077025,1761030709,658152824,1761030709,633077025,0.0,0.0,0.0,0.0,0.0,21.34863752000001
1761030709,671954262,1761030709,697105413,1761030709,671954262,0.0,0.0,0.0,0.0,0.0,21.387063330000046
1761030709,710831851,1761030709,735772835,1761030709,710831851,0.0,0.0,0.0,0.0,0.0,21.425908344999925
1761030709,749639236,1761030709,774582201,1761030709,749639236,0.0,0.0,0.0,0.0,0.0,21.464727174000018
1761030709,788405287,1761030709,813434438,1761030709,788405287,0.0,0.0,0.0,0.0,0.0,21.5035613550001
1761030709,827370080,1761030709,852471083,1761030709,827370080,0.0,0.0,0.0,0.0,0.0,21.54234042600001
1761030709,866183372,1761030709,891325746,1761030709,866183372,0.0,0.0,0.0,0.0,0.0,21.581390514000077
1761030709,905208424,1761030709,930129093,1761030709,905208424,0.0,0.0,0.0,0.0,0.0,21.620119177000106
1761030709,944293680,1761030709,969345479,1761030709,944293680,0.0,0.0,0.0,0.0,0.0,21.659195969999928
1761030709,983134139,1761030710,8213753,1761030709,983134139,0.0,0.0,0.0,0.0,0.0,21.69828726200012
1761030710,22073376,1761030710,47150416,1761030710,22073376,0.0,0.0,0.0,0.0,0.0,21.737069498999972
1761030710,61084390,1761030710,86026152,1761030710,61084390,0.0,0.0,0.0,0.0,0.0,21.77597855099998
1761030710,99984664,1761030710,125017371,1761030710,99984664,0.0,0.0,0.0,0.0,0.0,21.815061287999924
1761030710,138924124,1761030710,163924237,1761030710,138924124,0.0,0.0,0.0,0.0,0.0,21.853893599000003
1761030710,177775638,1761030710,202915752,1761030710,177775638,0.0,0.0,0.0,0.0,0.0,21.89282824299994
1761030710,216682301,1761030710,241781841,1761030710,216682301,0.0,0.0,0.0,0.0,0.0,21.93168790599998
1761030710,255738020,1761030710,280646337,1761030710,255738020,0.0,0.0,0.0,0.0,0.0,21.970597032000114
1761030710,294620164,1761030710,319635370,1761030710,294620164,0.0,0.0,0.0,0.0,0.0,22.00966034299995
1761030710,333423123,1761030710,358398107,1761030710,333423123,0.0,0.0,0.0,0.0,0.0,22.048564654000074
1761030710,373472064,1761030710,398465141,1761030710,373472064,0.0,0.0,0.0,0.0,0.0,22.087341372000083
1761030710,415145063,1761030710,436834285,1761030710,415145063,0.0,0.0,0.0,0.0,0.0,22.127409683999986
1761030710,450864353,1761030710,475790763,1761030710,450864353,0.0,0.0,0.0,0.0,0.0,22.16910579399996
1761030710,489575534,1761030710,515924482,1761030710,489575534,0.0,0.0,0.0,0.0,0.0,22.204771212999958
1761030710,528049622,1761030710,552669458,1761030710,528049622,0.0,0.0,0.0,0.0,0.0,22.243505024000115
1761030710,566540007,1761030710,591843084,1761030710,566540007,0.0,0.0,0.0,0.0,0.0,22.28196453800001
1761030710,605331707,1761030710,631186007,1761030710,605331707,0.0,0.0,0.0,0.0,0.0,22.32045753400007
1761030710,645302074,1761030710,669875762,1761030710,645302074,0.0,0.0,0.0,0.0,0.0,22.359262456000124
1761030710,683850737,1761030710,708914703,1761030710,683850737,0.0,0.0,0.0,0.0,0.0,22.399286639000138
1761030710,723008196,1761030710,748090347,1761030710,723008196,0.0,0.0,0.0,0.0,0.0,22.437810264000063
1761030710,761772340,1761030710,786930825,1761030710,761772340,0.0,0.0,0.0,0.0,0.0,22.47693627900003
1761030710,800572040,1761030710,825792839,1761030710,800572040,0.0,0.0,0.0,0.0,0.0,22.515670553000064
1761030710,839587796,1761030710,864602576,1761030710,839587796,0.0,0.0,0.0,0.0,0.0,22.554489345000093
1761030710,878447755,1761030710,903547165,1761030710,878447755,0.0,0.0,0.0,0.0,0.0,22.59353437799996
1761030710,917385047,1761030710,942354346,1761030710,917385047,0.0,0.0,0.0,0.0,0.0,22.632360467000126
1761030710,956280210,1761030710,981458898,1761030710,956280210,0.0,0.0,0.0,0.0,0.0,22.67130998200014
1761030710,995360688,1761030711,20346357,1761030710,995360688,0.0,0.0,0.0,0.0,0.0,22.71021571899996
1761030711,34239888,1761030711,59142224,1761030711,34239888,0.0,0.0,0.0,0.0,0.0,22.749351456000113
1761030711,73136921,1761030711,98201220,1761030711,73136921,0.0,0.0,0.0,0.0,0.0,22.788223915000117
1761030711,112525640,1761030711,137401698,1761030711,112525640,0.0,0.0,0.0,0.0,0.0,22.827090262999945
1761030711,151249617,1761030711,176323491,1761030711,151249617,0.0,0.0,0.0,0.0,0.0,22.866480555999942
1761030711,190177095,1761030711,215048357,1761030711,190177095,0.0,0.0,0.0,0.0,0.0,22.905186478000132
1761030711,228933647,1761030711,254226705,1761030711,228933647,0.0,0.0,0.0,0.0,0.0,22.94414554800005
1761030711,268183958,1761030711,293145794,1761030711,268183958,0.0,0.0,0.0,0.0,0.0,22.98286348900001
1761030711,307128454,1761030711,332213550,1761030711,307128454,0.0,0.0,0.0,0.0,0.0,23.022151837000138
1761030711,346359673,1761030711,371082805,1761030711,346359673,0.0,0.0,0.0,0.0,0.0,23.061055944000145
1761030711,384913113,1761030711,409962338,1761030711,384913113,0.0,0.0,0.0,0.0,0.0,23.100327421999964
1761030711,423946202,1761030711,448903594,1761030711,423946202,0.0,0.0,0.0,0.0,0.0,23.13882634400011
1761030711,462845680,1761030711,487755608,1761030711,462845680,0.0,0.0,0.0,0.0,0.0,23.177842802999976
1761030711,501729176,1761030711,526640771,1761030711,501729176,0.0,0.0,0.0,0.0,0.0,23.21674998399999
1761030711,540838524,1761030711,565958379,1761030711,540838524,0.0,0.0,0.0,0.0,0.0,23.25561427699995
1761030711,579840465,1761030711,604828819,1761030711,579840465,0.0,0.0,0.0,0.0,0.0,23.294758995999928
1761030711,618964350,1761030711,644155557,1761030711,618964350,0.0,0.0,0.0,0.0,0.0,23.333729880999954
1761030711,657925383,1761030711,683067460,1761030711,657925383,0.0,0.0,0.0,0.0,0.0,23.372873691999985
1761030711,696762435,1761030711,721785382,1761030711,696762435,0.0,0.0,0.0,0.0,0.0,23.411831521000067
1761030711,735563135,1761030711,760891027,1761030711,735563135,0.0,0.0,0.0,0.0,0.0,23.450677295000105
1761030711,774732335,1761030711,799734912,1761030711,774732335,0.0,0.0,0.0,0.0,0.0,23.48947231000011
1761030711,813452312,1761030711,838686074,1761030711,813452312,0.0,0.0,0.0,0.0,0.0,23.52864926899997
1761030711,852573883,1761030711,879025479,1761030711,852573883,0.0,0.0,0.0,0.0,0.0,23.567366136000146
1761030711,892727324,1761030711,917900309,1761030711,892727324,0.0,0.0,0.0,0.0,0.0,23.60650522500009
1761030711,931731543,1761030711,956735860,1761030711,931731543,0.0,0.0,0.0,0.0,0.0,23.64662103699993
1761030711,970791650,1761030711,995970616,1761030711,970791650,0.0,0.0,0.0,0.0,0.0,23.685681829000032
1761030712,9687480,1761030712,34826075,1761030712,9687480,0.0,0.0,0.0,0.0,0.0,23.72469713999999
1761030712,48640402,1761030712,73765034,1761030712,48640402,0.0,0.0,0.0,0.0,0.0,23.76360496999996
1761030712,87713694,1761030712,112665716,1761030712,87713694,0.0,0.0,0.0,0.0,0.0,23.802581077000013
1761030712,126434598,1761030712,151506286,1761030712,126434598,0.0,0.0,0.0,0.0,0.0,23.841615444000126
1761030712,165719020,1761030712,190755634,1761030712,165719020,0.0,0.0,0.0,0.0,0.0,23.88037043999998
1761030712,204560016,1761030712,229389538,1761030712,204560016,0.0,0.0,0.0,0.0,0.0,23.919664010000133
1761030712,243315253,1761030712,268257756,1761030712,243315253,0.0,0.0,0.0,0.0,0.0,23.958490544000142
1761030712,282247379,1761030712,307323808,1761030712,282247379,0.0,0.0,0.0,0.0,0.0,23.9972434660001
1761030712,321244227,1761030712,346356397,1761030712,321244227,0.0,0.0,0.0,0.0,0.0,24.036202498999955
1761030712,360300446,1761030712,385342023,1761030712,360300446,0.0,0.0,0.0,0.0,0.0,24.07522156899995
1761030712,399298775,1761030712,424236500,1761030712,399298775,0.0,0.0,0.0,0.0,0.0,24.11424015800003
1761030712,438226716,1761030712,463942293,1761030712,438226716,0.0,0.0,0.0,0.0,0.0,24.153257247000056
1761030712,476567600,1761030712,501574177,1761030712,476567600,0.0,0.0,0.0,0.0,0.0,24.192209947000038
1761030712,515467078,1761030712,540502266,1761030712,515467078,0.0,0.0,0.0,0.0,0.0,24.230492479000077
1761030712,554255611,1761030712,579330299,1761030712,554255611,0.0,0.0,0.0,0.0,0.0,24.269453123999938
1761030712,592993237,1761030712,618147684,1761030712,592993237,0.0,0.0,0.0,0.0,0.0,24.308201472000064
1761030712,632181196,1761030712,657252606,1761030712,632181196,0.0,0.0,0.0,0.0,0.0,24.346951800999932
1761030712,671074340,1761030712,696265769,1761030712,671074340,0.0,0.0,0.0,0.0,0.0,24.386126315999945
1761030712,710219837,1761030712,735258173,1761030712,710219837,0.0,0.0,0.0,0.0,0.0,24.4250673680001
1761030712,748714388,1761030712,773929651,1761030712,748714388,0.0,0.0,0.0,0.0,0.0,24.464211622999983
1761030712,787716588,1761030712,812846369,1761030712,787716588,0.0,0.0,0.0,0.0,0.0,24.502655212000036
1761030712,826622733,1761030712,851664013,1761030712,826622733,0.0,0.0,0.0,0.0,0.0,24.541639430000032
1761030712,865719118,1761030712,891360417,1761030712,865719118,0.0,0.0,0.0,10.496299999999998,10.496299999999998,0.020969387999912215
1761030712,905257855,1761030712,930374728,1761030712,905257855,0.0,0.0,0.0,10.496299999999998,10.496299999999998,0.06009934799999428
1761030712,944205814,1761030712,969270354,1761030712,944205814,0.09925345621393483,0.0,0.0,10.496299999999998,10.496299999999998,0.0996406219999244
1761030712,983128848,1761030713,8286554,1761030712,983128848,0.19575105868776693,0.0,0.0,10.496299999999998,10.496299999999998,0.13857558099994094
1761030713,22157807,1761030713,47177050,1761030713,22157807,0.2701287851875095,0.0,0.0,10.496299999999998,10.496299999999998,0.17755642899987834
1761030713,60963655,1761030713,86057861,1761030713,60963655,0.3163078802047128,0.0,0.0,10.496299999999998,10.496299999999998,0.21651509200000874
1761030713,99886058,1761030713,124807080,1761030713,99886058,0.33796849056309347,0.0,0.0,10.496299999999998,10.496299999999998,0.25530427299986513
1761030713,138760869,1761030713,163785428,1761030713,138760869,0.33597123680214963,0.0,0.0,10.496299999999998,10.496299999999998,0.29424125099990306
1761030713,177907995,1761030713,202679887,1761030713,177907995,0.320209746247156,0.0,0.0,10.496299999999998,10.496299999999998,0.33309302499992555
1761030713,216471676,1761030713,241659439,1761030713,216471676,0.3130109998135157,0.0,0.0,10.496299999999998,10.496299999999998,0.37226829899987024
1761030713,255488950,1761030713,281181232,1761030713,255488950,0.3094795684873811,0.0,0.0,10.496299999999998,10.496299999999998,0.41082357300001604
1761030713,294418595,1761030713,319490672,1761030713,294418595,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.44985282799984816
1761030713,333428147,1761030713,358375723,1761030713,333428147,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.48879260199987584
1761030713,372982940,1761030713,398235757,1761030713,372982940,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.5278112099999817
1761030713,412006417,1761030713,437140402,1761030713,412006417,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.5673291319999407
1761030713,450899895,1761030713,475981972,1761030713,450899895,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.606387666000046
1761030713,489904891,1761030713,515062987,1761030713,489904891,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.6452789400000256
1761030713,528821610,1761030713,553906631,1761030713,528821610,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.68424526900003
1761030713,567760939,1761030713,592814646,1761030713,567760939,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.7231342649999988
1761030713,606669176,1761030713,631558271,1761030713,606669176,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.7621211319999475
1761030713,645450117,1761030713,670535138,1761030713,645450117,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.8009971839999253
1761030713,684271298,1761030713,709401079,1761030713,684271298,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.8398042540000006
1761030713,723394350,1761030713,748375038,1761030713,723394350,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.8786119720000443
1761030713,762292772,1761030713,787268904,1761030713,762292772,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.9177645800000391
1761030713,801146953,1761030713,826387753,1761030713,801146953,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.9566589460000614
1761030713,840173801,1761030713,865269027,1761030713,840173801,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.9955418679999184
1761030713,880009039,1761030713,906157839,1761030713,880009039,0.41985199999999995,0.0,0.0,0.0,0.0,1.0345639939998819
1761030713,920038684,1761030713,945041150,1761030713,920038684,0.41985199999999995,0.0,0.0,0.0,0.0,1.0743810469998607
1761030713,958963588,1761030713,983960183,1761030713,958963588,0.0,0.0,0.0,0.0,0.0,1.1143507100000534
1761030713,998009084,1761030714,23082754,1761030713,998009084,0.0,0.0,0.0,0.0,0.0,1.153299281000045
1761030714,36958580,1761030714,61944472,1761030714,36958580,0.0,0.0,0.0,0.0,0.0,1.1923374440000316
1761030714,75901780,1761030714,100894302,1761030714,75901780,0.0,0.0,0.0,0.0,0.0,1.2312845699998434
1761030714,114465906,1761030714,139330890,1761030714,114465906,0.0,0.0,0.0,0.0,0.0,1.270222528999966
1761030714,153323680,1761030714,178293664,1761030714,153323680,0.0,0.0,0.0,0.0,0.0,1.308811635999973
1761030714,192318658,1761030714,217237883,1761030714,192318658,0.0,0.0,0.0,0.0,0.0,1.3476617429998896
1761030714,231111413,1761030714,256094397,1761030714,231111413,0.0,0.0,0.0,0.0,0.0,1.3867198870000266
1761030714,269962372,1761030714,294920338,1761030714,269962372,0.0,0.0,0.0,0.0,0.0,1.4254679020000367
1761030714,308746350,1761030714,333888501,1761030714,308746350,0.0,0.0,0.0,0.0,0.0,1.4643054169998777
1761030714,347666438,1761030714,373518034,1761030714,347666438,0.0,0.0,0.0,0.0,0.0,1.5030763939998906
1761030714,387195602,1761030714,412340197,1761030714,387195602,0.0,0.0,0.0,0.0,0.0,1.5420059640000545
1761030714,426173876,1761030714,451086360,1761030714,426173876,0.0,0.0,0.0,0.0,0.0,1.5815266089998659
1761030714,465106779,1761030714,490166912,1761030714,465106779,0.0,0.0,0.0,0.0,0.0,1.6205110129999412
1761030714,504104979,1761030714,529105056,1761030714,504104979,0.0,0.0,0.0,0.0,0.0,1.6594624719998592
1761030714,542988975,1761030714,567783385,1761030714,542988975,0.0,0.0,0.0,10.496299999999998,10.496299999999998,0.03465930700008357
1761030714,581594934,1761030714,606678771,1761030714,581594934,0.0,0.0,0.0,10.496299999999998,10.496299999999998,0.07344963700006701
1761030714,620772245,1761030714,645891897,1761030714,620772245,0.06703311194277266,0.0,0.0,10.496299999999998,10.496299999999998,0.11205800300012925
1761030714,659618279,1761030714,684757967,1761030714,659618279,0.1593886641327849,0.0,0.0,10.496299999999998,10.496299999999998,0.1512297210001634
1761030714,698666905,1761030714,723975056,1761030714,698666905,0.25461434983086945,0.0,0.0,10.496299999999998,10.496299999999998,0.19008051400010118
1761030714,737757049,1761030714,763144608,1761030714,737757049,0.3512432616092671,0.0,0.0,10.496299999999998,10.496299999999998,0.2291504550000809
1761030714,776914286,1761030714,802088585,1761030714,776914286,0.43738472101153775,0.0,0.0,10.496299999999998,10.496299999999998,0.2682071360000009
1761030714,816857857,1761030714,840265507,1761030714,816857857,0.4952621480118624,0.0,0.0,10.496299999999998,10.496299999999998,0.30736955800011856
1761030714,854202223,1761030714,878928225,1761030714,854202223,0.5240542524941781,0.0,0.0,10.496299999999998,10.496299999999998,0.3473713519999819
1761030714,892883163,1761030714,919480352,1761030714,892883163,0.5464747146490964,0.0,0.0,10.496299999999998,10.496299999999998,0.3847371240001394
1761030714,931168918,1761030714,956430625,1761030714,931168918,0.5728854135996675,0.0,0.0,10.496299999999998,10.496299999999998,0.42332854599999337
1761030714,970709581,1761030714,996077140,1761030714,970709581,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.4616903749999892
1761030715,9757855,1761030715,35093673,1761030715,9757855,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.001290186000005633
1761030715,48809444,1761030715,73882206,1761030715,48809444,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.009721508999973594
1761030715,87777218,1761030715,112839684,1761030715,87777218,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.01879507199987529
1761030715,127850438,1761030715,153048478,1761030715,127850438,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.027520468000147957
1761030715,166779249,1761030715,191838492,1761030715,166779249,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.008341858999983742
1761030715,205715393,1761030715,230882044,1761030715,205715393,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.017327754999996614
1761030715,244717593,1761030715,269936096,1761030715,244717593,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.007778598999948372
1761030715,283687737,1761030715,308616388,1761030715,283687737,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.005141873999946256
1761030715,322436900,1761030715,347549125,1761030715,322436900,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.014213550000022224
1761030715,360855729,1761030715,385732732,1761030715,360855729,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.023052796999991187
1761030715,399489410,1761030715,424582598,1761030715,399489410,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.0003646300001491909
1761030715,438448258,1761030715,463453094,1761030715,438448258,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.009296211999981097
1761030715,477363069,1761030715,502449202,1761030715,477363069,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.018410811999956422
1761030715,516304769,1761030715,541546383,1761030715,516304769,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.02744280100000651
1761030715,555289210,1761030715,580363991,1761030715,555289210,0.41985199999999995,0.0,0.0,10.496299999999998,10.496299999999998,0.00714483900014784
