t_out_sec,t_out_nanosec,t_imu_sec,t_imu_nanosec,t_cmd_sec,t_cmd_nanosec,imu_vx,imu_vy,imu_vz,cmd_vx,cmd_vy,cmd_vz
1761043366,525515413,1761043366,513752873,1761043366,525515413,0.0,0.0,0.0,0.0,0.0,1.105020240000158
1761043366,569290029,1761043366,551547256,1761043366,569290029,0.0,0.0,0.0,0.0,0.0,1.146442814000693
1761043366,602429847,1761043366,589450546,1761043366,602429847,0.0,0.0,0.0,0.0,0.0,1.1944656040013797
1761043366,641122509,1761043366,628646061,1761043366,641122509,0.0,0.0,0.0,0.0,0.0,1.2229546360013046
1761043366,684628420,1761043366,667258167,1761043366,684628420,0.0,0.0,0.0,0.0,0.0,1.261557243000425
1761043366,718804148,1761043366,705131642,1761043366,718804148,0.0,0.0,0.0,0.0,0.0,1.3052670430006401
1761043366,757924885,1761043366,744739436,1761043366,757924885,0.0,0.0,0.0,0.0,0.0,1.3402680500003044
1761043366,797664012,1761043366,783463098,1761043366,797664012,0.0,0.0,0.0,0.0,0.0,1.3783334700001433
1761043366,834243929,1761043366,821454277,1761043366,834243929,0.0,0.0,0.0,0.0,0.0,1.4204699720012286
1761043366,878077971,1761043366,859930994,1761043366,878077971,0.0,0.0,0.0,0.0,0.0,1.4556507200013584
1761043366,914535184,1761043366,897506932,1761043366,914535184,0.0,0.0,0.0,0.0,0.0,1.5022309150008368
1761043366,950863231,1761043366,936670409,1761043366,950863231,0.0,0.0,0.0,0.0,0.0,1.5350139180009137
1761043366,991380192,1761043366,976828185,1761043366,991380192,0.0,0.0,0.0,0.0,0.0,1.571961335999731
1761043367,27937517,1761043367,12482489,1761043367,27937517,0.0,0.0,0.0,0.0,0.0,1.612133538001217
1761043367,64357527,1761043367,51410541,1761043367,64357527,0.0,0.0,0.0,0.0,0.0,1.6486015840000618
1761043367,103654894,1761043367,93206042,1761043367,103654894,0.0,0.0,0.0,0.0,0.0,1.6881329150000965
1761043367,142603667,1761043367,128489086,1761043367,142603667,0.0,0.0,0.0,0.0,0.0,1.7251153699999122
1761043367,179927030,1761043367,165027707,1761043367,179927030,0.0,0.0,0.0,0.0,0.0,1.7630458640014695
1761043367,220195732,1761043367,207415117,1761043367,220195732,0.0,0.0,0.0,0.0,0.0,1.8003667080010928
1761043367,261543399,1761043367,245186314,1761043367,261543399,0.0,0.0,0.0,0.0,0.0,1.841681319001509
1761043367,297662760,1761043367,289329800,1761043367,297662760,0.0,0.0,0.0,0.0,0.0,1.8821350220005115
1761043367,336458533,1761043367,326492886,1761043367,336458533,0.0,0.0,0.0,0.0,0.0,1.9181129750013497
1761043367,375414066,1761043367,361793356,1761043367,375414066,0.0,0.0,0.0,0.0,0.0,1.9569224330007273
1761043367,415189322,1761043367,400753574,1761043367,415189322,0.0,0.0,0.0,0.0,0.0,1.9959250219999376
1761043367,454322800,1761043367,439567144,1761043367,454322800,0.0,0.0,0.0,0.0,0.0,2.03570159300034
1761043367,494340723,1761043367,479425715,1761043367,494340723,0.0,0.0,0.0,0.0,0.0,2.0748283299999457
1761043367,530815363,1761043367,520390789,1761043367,530815363,0.0,0.0,0.0,0.0,0.0,2.1148891980010376
1761043367,569504525,1761043367,555971334,1761043367,569504525,0.0,0.0,0.0,0.0,0.0,2.151419319001434
1761043367,609796986,1761043367,594884922,1761043367,609796986,0.0,0.0,0.0,0.0,0.0,2.1899432400005026
1761043367,646363348,1761043367,638915612,1761043367,646363348,0.0,0.0,0.0,0.0,0.0,2.2303056079999806
1761043367,687002328,1761043367,671746782,1761043367,687002328,0.0,0.0,0.0,0.0,0.0,2.2671622300003946
1761043367,725420212,1761043367,715985250,1761043367,725420212,0.0,0.0,0.0,0.0,0.0,2.307754414001465
1761043367,762781890,1761043367,749698070,1761043367,762781890,0.0,0.0,0.0,0.0,0.0,2.3458304820014746
1761043367,807617970,1761043367,795380874,1761043367,807617970,0.0,0.0,0.0,0.0,0.0,2.383492846000081
1761043367,847284893,1761043367,833606850,1761043367,847284893,0.0,0.0,0.0,0.0,0.0,2.4299247810013185
1761043367,885592610,1761043367,871224306,1761043367,885592610,0.0,0.0,0.0,0.0,0.0,2.46845420200043
1761043367,926681017,1761043367,911724471,1761043367,926681017,0.0,0.0,0.0,0.0,0.0,2.5062041400015005
1761043367,963397453,1761043367,950665967,1761043367,963397453,0.0,0.0,0.0,0.0,0.0,2.5471144170005573
1761043368,3544155,1761043367,987833700,1761043368,3544155,0.0,0.0,0.0,0.0,0.0,2.583887112999946
1761043368,42692984,1761043368,28514847,1761043368,42692984,0.0,0.0,0.0,0.0,0.0,2.624315518000003
1761043368,80798904,1761043368,72473963,1761043368,80798904,0.0,0.0,0.0,0.0,0.0,2.663095717000033
1761043368,120577994,1761043368,106609228,1761043368,120577994,0.0,0.0,0.0,0.0,0.0,2.7012211750006827
1761043368,160916751,1761043368,145915632,1761043368,160916751,0.0,0.0,0.0,0.0,0.0,2.7411524500002997
1761043368,203270438,1761043368,183259680,1761043368,203270438,0.0,0.0,0.0,0.0,0.0,2.781308726000134
1761043368,235267292,1761043368,221608193,1761043368,235267292,0.0,0.0,0.0,0.0,0.0,2.823754450000706
1761043368,276466958,1761043368,261690784,1761043368,276466958,0.0,0.0,0.0,0.0,0.0,2.8558569329998136
1761043368,313144932,1761043368,302771913,1761043368,313144932,0.0,0.0,0.0,0.0,0.0,2.8968870070002595
1761043368,350570832,1761043368,336713381,1761043368,350570832,0.0,0.0,0.0,0.0,0.0,2.9395333980010037
1761043368,388155066,1761043368,377777992,1761043368,388155066,0.0,0.0,0.0,0.0,0.0,2.971101955001359
1761043368,427081747,1761043368,413248444,1761043368,427081747,0.0,0.0,0.0,0.0,0.0,3.0088130040003307
1761043368,481841975,1761043368,469813453,1761043368,481841975,0.0,0.0,0.0,0.0,0.0,3.0476624069997342
1761043368,523470438,1761043368,507117724,1761043368,523470438,0.0,0.0,0.0,0.0,0.0,3.1023413380007696
1761043368,566890720,1761043368,546069312,1761043368,566890720,0.0,0.0,0.0,0.0,0.0,3.1438586530002794
1761043368,600714799,1761043368,584315603,1761043368,600714799,0.0,0.0,0.0,0.0,0.0,3.1900129770001513
1761043368,637151235,1761043368,620683686,1761043368,637151235,0.0,0.0,0.0,0.0,0.0,3.2244972980006423
1761043368,671638463,1761043368,664609728,1761043368,671638463,0.0,0.0,0.0,0.0,0.0,3.259433657000045
1761043368,713808076,1761043368,697258601,1761043368,713808076,0.0,0.0,0.0,0.0,0.0,3.2922279379999964
1761043368,754055370,1761043368,734392242,1761043368,754055370,0.0,0.0,0.0,0.0,0.0,3.3348897360010596
1761043368,786639484,1761043368,773674201,1761043368,786639484,0.0,0.0,0.0,0.0,0.0,3.3751121229997807
1761043368,828208077,1761043368,814269237,1761043368,828208077,0.0,0.0,0.0,0.0,0.0,3.407323995999832
1761043368,862939769,1761043368,852561602,1761043368,862939769,0.0,0.0,0.0,0.0,0.0,3.4485787360008544
1761043368,902843507,1761043368,889332427,1761043368,902843507,0.0,0.0,0.0,0.0,0.0,3.4833620019999216
1761043368,944148711,1761043368,928330830,1761043368,944148711,0.0,0.0,0.0,0.0,0.0,3.5233560180004133
1761043368,979107496,1761043368,967136344,1761043368,979107496,0.0,0.0,0.0,0.0,0.0,3.564646963000996
1761043369,18635733,1761043369,4521226,1761043369,18635733,0.0,0.0,0.0,0.0,0.0,3.599464118000469
1761043369,59461362,1761043369,44786187,1761043369,59461362,0.0,0.0,0.0,0.0,0.0,3.6390125779998925
1761043369,95212481,1761043369,80755178,1761043369,95212481,0.0,0.0,0.0,0.0,0.0,3.6801197990007495
1761043369,136158925,1761043369,122596586,1761043369,136158925,0.0,0.0,0.0,0.0,0.0,3.7163949010009674
1761043369,177931093,1761043369,163114825,1761043369,177931093,0.0,0.0,0.0,0.0,0.0,3.758914829000787
1761043369,211000300,1761043369,197101108,1761043369,211000300,0.0,0.0,0.0,0.0,0.0,3.7988070680003148
1761043369,250657112,1761043369,236657494,1761043369,250657112,0.0,0.0,0.0,0.0,0.0,3.831363274000978
1761043369,292737446,1761043369,275838175,1761043369,292737446,0.0,0.0,0.0,0.0,0.0,3.871131437999793
1761043369,329676290,1761043369,321252238,1761043369,329676290,0.0,0.0,0.0,0.0,0.0,3.913849366001159
1761043369,366398541,1761043369,355252225,1761043369,366398541,0.0,0.0,0.0,0.0,0.0,3.951993915999992
1761043369,407518411,1761043369,400670751,1761043369,407518411,0.0,0.0,0.0,0.0,0.0,3.986776497000392
1761043369,445996258,1761043369,431286843,1761043369,445996258,0.0,0.0,0.0,0.0,0.0,4.027925534001042
1761043369,482797435,1761043369,468814058,1761043369,482797435,0.0,0.0,0.0,0.0,0.0,4.066388695000569
1761043369,523216804,1761043369,509739891,1761043369,523216804,0.0,0.0,0.0,0.0,0.0,4.103222484000071
1761043369,559352461,1761043369,544141693,1761043369,559352461,0.0,0.0,0.0,0.0,0.0,4.143746927000393
1761043369,595404841,1761043369,581532853,1761043369,595404841,0.0,0.0,0.0,0.0,0.0,4.180029880000802
1761043369,633744595,1761043369,619584051,1761043369,633744595,0.0,0.0,0.0,0.0,0.0,4.216478260999793
1761043369,672376960,1761043369,659066418,1761043369,672376960,0.0,0.0,0.0,0.0,0.0,4.254292643001463
1761043369,709392360,1761043369,696561855,1761043369,709392360,0.0,0.0,0.0,0.0,0.0,4.293611361999865
1761043369,750067359,1761043369,735893333,1761043369,750067359,0.0,0.0,0.0,0.0,0.0,4.329859371000566
1761043369,785428422,1761043369,773845346,1761043369,785428422,0.0,0.0,0.0,0.0,0.0,4.3704568880002626
1761043369,825894995,1761043369,810781634,1761043369,825894995,0.0,0.0,0.0,0.0,0.0,4.405909267001334
1761043369,863961322,1761043369,849102388,1761043369,863961322,0.0,0.0,0.0,0.0,0.0,4.446367784001268
1761043369,902446410,1761043369,887768605,1761043369,902446410,0.0,0.0,0.0,0.0,0.0,4.485840614001063
1761043369,940433163,1761043369,928886290,1761043369,940433163,0.0,0.0,0.0,0.0,0.0,4.522740995000277
1761043369,977518674,1761043369,963000648,1761043369,977518674,0.0,0.0,0.0,0.0,0.0,4.560818248000942
1761043370,15537557,1761043370,1149364,1761043370,15537557,0.0,0.0,0.0,0.0,0.0,4.598494667001432
1761043370,54774738,1761043370,41445122,1761043370,54774738,0.0,0.0,0.0,0.0,0.0,4.636335069000779
1761043370,97336814,1761043370,80629710,1761043370,97336814,0.0,0.0,0.0,0.0,0.0,4.676050918000328
1761043370,133001619,1761043370,117324406,1761043370,133001619,0.0,0.0,0.0,0.0,0.0,4.720429367000179
1761043370,171887392,1761043370,159729815,1761043370,171887392,0.0,0.0,0.0,0.0,0.0,4.753671390000818
1761043370,211155648,1761043370,196642437,1761043370,211155648,0.0,0.0,0.0,0.0,0.0,4.792958997000824
1761043370,247911899,1761043370,235377432,1761043370,247911899,0.0,0.0,0.0,0.0,0.0,4.832230772000912
1761043370,284735447,1761043370,272180461,1761043370,284735447,0.0,0.0,0.0,0.0,0.0,4.868355040000097
1761043370,323427831,1761043370,309536361,1761043370,323427831,0.0,0.0,0.0,0.0,0.0,4.905767107000429
1761043370,361136102,1761043370,347393800,1761043370,361136102,0.0,0.0,0.0,0.0,0.0,4.94392634200085
1761043370,398666040,1761043370,389697283,1761043370,398666040,0.0,0.0,0.0,0.0,0.0,4.982375041001433
1761043370,436429163,1761043370,425804181,1761043370,436429163,0.0,0.0,0.0,0.0,0.0,5.019136144001095
1761043370,474728972,1761043370,463775656,1761043370,474728972,0.0,0.0,0.0,0.0,0.0,5.05684226700032
1761043370,513605246,1761043370,499450702,1761043370,513605246,0.0,0.0,0.0,0.0,0.0,5.095200447000025
1761043370,553726688,1761043370,538412216,1761043370,553726688,0.0,0.0,0.0,0.0,0.0,5.134720369000206
1761043370,593030518,1761043370,579104011,1761043370,593030518,0.0,0.0,0.0,0.0,0.0,5.1742334959999425
1761043370,629109564,1761043370,617759080,1761043370,629109564,0.0,0.0,0.0,0.0,0.0,5.213969696000277
1761043370,670645934,1761043370,654287201,1761043370,670645934,0.0,0.0,0.0,0.0,0.0,5.250316947000101
1761043370,711641563,1761043370,697079593,1761043370,711641563,0.0,0.0,0.0,0.0,0.0,5.291013186000782
1761043370,746217329,1761043370,729777763,1761043370,746217329,0.0,0.0,0.0,0.0,0.0,5.332410353001251
1761043370,781791245,1761043370,770992466,1761043370,781791245,0.0,0.0,0.0,0.0,0.0,5.367560287000742
1761043370,820416221,1761043370,808656071,1761043370,820416221,0.0,0.0,0.0,0.0,0.0,5.402378607999708
1761043370,863089187,1761043370,846617898,1761043370,863089187,0.0,0.0,0.0,0.0,0.0,5.441044900000634
1761043370,898071620,1761043370,882010591,1761043370,898071620,0.0,0.0,0.0,0.0,0.0,5.486878611000066
1761043370,935523094,1761043370,924387815,1761043370,935523094,0.0,0.0,0.0,0.0,0.0,5.519077873001152
1761043370,972748402,1761043370,961759401,1761043370,972748402,0.0,0.0,0.0,0.0,0.0,5.556656476999706
1761043371,13924494,1761043370,998281133,1761043371,13924494,0.0,0.0,0.0,0.0,0.0,5.5940071920013
1761043371,49795966,1761043371,37086647,1761043371,49795966,0.0,0.0,0.0,0.0,0.0,5.635012395001468
1761043371,88440276,1761043371,74639418,1761043371,88440276,0.0,0.0,0.0,0.0,0.0,5.6701820510006655
1761043371,128744607,1761043371,113544432,1761043371,128744607,0.0,0.0,0.0,0.0,0.0,5.709934567001255
1761043371,163743966,1761043371,150233609,1761043371,163743966,0.0,0.0,0.0,0.0,0.0,5.749174026001128
1761043371,202890555,1761043371,191419442,1761043371,202890555,0.0,0.0,0.0,0.0,0.0,5.784348163000686
1761043371,241782532,1761043371,230206697,1761043371,241782532,0.0,0.0,0.0,0.0,0.0,5.823294417999932
1761043371,283189829,1761043371,266685114,1761043371,283189829,0.0,0.0,0.0,0.0,0.0,5.8622011540010135
1761043371,319799542,1761043371,306495407,1761043371,319799542,0.0,0.0,0.0,0.0,0.0,5.904195285000242
1761043371,359196817,1761043371,347978445,1761043371,359196817,0.0,0.0,0.0,0.0,0.0,5.940187591000722
1761043371,395666975,1761043371,381912709,1761043371,395666975,0.0,0.0,0.0,0.0,0.0,5.979580234999958
1761043371,434327618,1761043371,422180874,1761043371,434327618,0.0,0.0,0.0,0.0,0.0,6.0160223380007665
1761043371,475621729,1761043371,464392820,1761043371,475621729,0.0,0.0,0.0,0.0,0.0,6.054778499999884
1761043371,513132463,1761043371,501262330,1761043371,513132463,0.0,0.0,0.0,0.0,0.0,6.096018351001476
1761043371,552277237,1761043371,538187526,1761043371,552277237,0.0,0.0,0.0,0.0,0.0,6.133452752001176
1761043371,592383790,1761043371,583504293,1761043371,592383790,0.0,0.0,0.0,0.0,0.0,6.172856766999757
1761043371,632916918,1761043371,620278729,1761043371,632916918,0.0,0.0,0.0,0.0,0.0,6.213653451000937
1761043371,673011712,1761043371,655779311,1761043371,673011712,0.0,0.0,0.0,0.0,0.0,6.254629413000657
1761043371,714077304,1761043371,709510481,1761043371,714077304,0.0,0.0,0.0,0.0,0.0,6.293481872000484
1761043371,752816800,1761043371,739077368,1761043371,752816800,0.0,0.0,0.0,0.0,0.0,6.33485137200114
1761043371,793302854,1761043371,786289989,1761043371,793302854,0.0,0.0,0.0,0.0,0.0,6.373231793000741
1761043371,831964868,1761043371,818575714,1761043371,831964868,0.0,0.0,0.0,0.0,0.0,6.414360237000437
1761043371,870615696,1761043371,859418898,1761043371,870615696,0.0,0.0,0.0,0.0,0.0,6.452430156999981
1761043371,909953193,1761043371,895993316,1761043371,909953193,0.0,0.0,0.0,0.0,0.0,6.491191985000114
1761043371,945958257,1761043371,935075793,1761043371,945958257,0.0,0.0,0.0,0.0,0.0,6.530370333000974
1761043371,986637867,1761043371,973020065,1761043371,986637867,0.0,0.0,0.0,0.0,0.0,6.566342916001304
1761043372,26860309,1761043372,10447484,1761043372,26860309,0.0,0.0,0.0,0.0,0.0,6.607034508000652
1761043372,62411984,1761043372,49626017,1761043372,62411984,0.0,0.0,0.0,0.0,0.0,6.647425451001254
1761043372,101468073,1761043372,88502013,1761043372,101468073,0.0,0.0,0.0,0.0,0.0,6.683514125999864
1761043372,142468591,1761043372,127069008,1761043372,142468591,0.0,0.0,0.0,0.0,0.0,6.721923306000463
1761043372,178861045,1761043372,165045576,1761043372,178861045,0.0,0.0,0.0,0.0,0.0,6.762915658000566
1761043372,220119656,1761043372,203026551,1761043372,220119656,0.0,0.0,0.0,0.0,0.0,6.799526520000654
1761043372,253609771,1761043372,242578696,1761043372,253609771,0.0,0.0,0.0,0.0,0.0,6.840369482000824
1761043372,294625475,1761043372,279068706,1761043372,294625475,0.0,0.0,0.0,0.0,0.0,6.874160764000408
1761043372,331278966,1761043372,317578812,1761043372,331278966,0.0,0.0,0.0,0.0,0.0,6.915183801000239
1761043372,369687628,1761043372,358558959,1761043372,369687628,0.0,0.0,0.0,0.0,0.0,6.953147610000087
1761043372,411562795,1761043372,394526061,1761043372,411562795,0.0,0.0,0.0,0.0,0.0,6.9901226199999655
1761043372,448685084,1761043372,440718199,1761043372,448685084,0.0,0.0,0.0,0.0,0.0,7.032102750999911
1761043372,485021019,1761043372,471668644,1761043372,485021019,0.0,0.0,0.0,0.0,0.0,7.070673431000614
1761043372,526092797,1761043372,518985951,1761043372,526092797,0.0,0.0,0.0,0.0,0.0,7.105365381999945
1761043372,564872848,1761043372,551493009,1761043372,564872848,0.0,0.0,0.0,0.0,0.0,7.146437678000439
1761043372,601721358,1761043372,588032648,1761043372,601721358,0.0,0.0,0.0,0.0,0.0,7.1853168590005225
1761043372,642071838,1761043372,626896311,1761043372,642071838,0.0,0.0,0.0,0.0,0.0,7.222142499000256
1761043372,680794463,1761043372,664368896,1761043372,680794463,0.0,0.0,0.0,0.0,0.0,7.262428719001036
1761043372,717398028,1761043372,703724819,1761043372,717398028,0.0,0.0,0.0,0.0,0.0,7.302586236000934
1761043372,756505191,1761043372,744368243,1761043372,756505191,0.0,0.0,0.0,0.0,0.0,7.338138466000601
1761043372,793791017,1761043372,779873807,1761043372,793791017,0.0,0.0,0.0,0.0,0.0,7.377547203999711
1761043372,834041534,1761043372,819637915,1761043372,834041534,0.0,0.0,0.0,0.0,0.0,7.414188620999994
1761043372,872898178,1761043372,862187640,1761043372,872898178,0.0,0.0,0.0,0.0,0.0,7.454412934001084
1761043372,912087507,1761043372,897043054,1761043372,912087507,0.0,0.0,0.0,0.0,0.0,7.4938389680010005
1761043372,949003055,1761043372,934902085,1761043372,949003055,0.0,0.0,0.0,0.0,0.0,7.533269909001319
1761043372,986106251,1761043372,973128505,1761043372,986106251,0.0,0.0,0.0,0.0,0.0,7.569825530001253
1761043373,27783955,1761043373,18912884,1761043373,27783955,0.0,0.0,0.0,0.0,0.0,7.606456409999737
1761043373,63313871,1761043373,50183051,1761043373,63313871,0.0,0.0,0.0,0.0,0.0,7.64815689200077
1761043373,102513441,1761043373,88474379,1761043373,102513441,0.0,0.0,0.0,0.0,0.0,7.6848254579999775
1761043373,140881824,1761043373,129364989,1761043373,140881824,0.0,0.0,0.0,0.0,0.0,7.723295027000859
1761043373,180427469,1761043373,166127536,1761043373,180427469,0.0,0.0,0.0,0.0,0.0,7.761380762000044
1761043373,218696390,1761043373,207315573,1761043373,218696390,0.0,0.0,0.0,0.0,0.0,7.806423435000397
1761043373,256129605,1761043373,239847743,1761043373,256129605,0.0,0.0,0.0,0.0,0.0,7.83942880900031
1761043373,288792515,1761043373,279774185,1761043373,288792515,0.0,0.0,0.0,0.0,0.0,7.8782341750011255
1761043373,328290883,1761043373,314645766,1761043373,328290883,0.0,0.0,0.0,0.0,0.0,7.909998213001018
1761043373,367886972,1761043373,352765019,1761043373,367886972,0.0,0.0,0.0,0.0,0.0,7.94947232100094
1761043373,404206945,1761043373,394185056,1761043373,404206945,0.0,0.0,0.0,0.0,0.0,7.988773799001137
1761043373,442543513,1761043373,428991267,1761043373,442543513,0.0,0.0,0.0,0.0,0.0,8.024767752000116
1761043373,481671528,1761043373,467915966,1761043373,481671528,0.0,0.0,0.0,0.0,0.0,8.063020932000654
1761043373,522000045,1761043373,509813263,1761043373,522000045,0.0,0.0,0.0,0.0,0.0,8.102261965001162
1761043373,561514115,1761043373,549251093,1761043373,561514115,0.0,0.0,0.0,0.0,0.0,8.143221686999823
1761043373,600550945,1761043373,586495697,1761043373,600550945,0.0,0.0,0.0,0.0,0.0,8.182098164001218
1761043373,639331292,1761043373,634894395,1761043373,639331292,0.0,0.0,0.0,0.0,0.0,8.221047326000189
1761043373,683812798,1761043373,669417420,1761043373,683812798,0.0,0.0,0.0,0.0,0.0,8.259946766000212
1761043373,724845556,1761043373,709979344,1761043373,724845556,0.0,0.0,0.0,0.0,0.0,8.305479515000115
1761043373,759449137,1761043373,751267270,1761043373,759449137,0.0,0.0,0.0,0.0,0.0,8.345960847000242
1761043373,813834975,1761043373,800799526,1761043373,813834975,0.0,0.0,0.0,0.0,0.0,8.387752773000102
1761043373,850197411,1761043373,836285719,1761043373,850197411,0.0,0.0,0.0,0.0,0.0,8.435058951001338
1761043373,895396640,1761043373,876441161,1761043373,895396640,0.0,0.0,0.0,0.0,0.0,8.47085247799987
1761043373,928557662,1761043373,913472894,1761043373,928557662,0.0,0.0,0.0,0.0,0.0,8.515896373000942
1761043373,968177752,1761043373,968295233,1761043373,968177752,0.0,0.0,0.0,0.0,0.0,8.55035158300052
1761043373,992510240,1761043374,12859887,1761043373,992510240,0.0,0.0,0.0,0.0,0.0,8.589775024000119
1761043374,27928970,1761043374,55815853,1761043374,27928970,0.0,0.0,0.0,0.0,0.0,8.619326373000149
1761043374,69279211,1761043374,91568065,1761043374,69279211,0.0,0.0,0.0,0.0,0.0,8.648657536999963
1761043374,102644789,1761043374,129941745,1761043374,102644789,0.0,0.0,0.0,0.0,0.0,8.692628190001415
1761043374,145048735,1761043374,168492814,1761043374,145048735,0.0,0.0,0.0,0.0,0.0,8.723304208000627
1761043374,179067241,1761043374,204408749,1761043374,179067241,0.0,0.0,0.0,0.0,0.0,8.765461950000827
1761043374,217854792,1761043374,243170059,1761043374,217854792,0.0,0.0,0.0,0.0,0.0,8.79961295600151
1761043374,260465127,1761043374,280030755,1761043374,260465127,0.0,0.0,0.0,0.0,0.0,8.838058950999766
1761043374,294568596,1761043374,321880719,1761043374,294568596,0.0,0.0,0.0,0.0,0.0,8.881773622000765
1761043374,332428256,1761043374,360128195,1761043374,332428256,0.0,0.0,0.0,0.0,0.0,8.915644886001246
1761043374,379912934,1761043374,397107187,1761043374,379912934,0.0,0.0,0.0,0.0,0.0,8.952834101000917
1761043374,409798580,1761043374,435686626,1761043374,409798580,0.0,0.0,0.0,0.0,0.0,9.000171112000316
1761043374,450348338,1761043374,474804845,1761043374,450348338,0.0,0.0,0.0,0.0,0.0,9.03004861000045
1761043374,487431978,1761043374,515009361,1761043374,487431978,0.0,0.0,0.0,0.0,0.0,9.071432665001339
1761043374,528320867,1761043374,551071130,1761043374,528320867,0.0,0.0,0.0,0.0,0.0,9.108491009001227
1761043374,564823043,1761043374,589658273,1761043374,564823043,0.0,0.0,0.0,0.0,0.0,9.148725211000055
1761043374,602347351,1761043374,628271861,1761043374,602347351,0.0,0.0,0.0,0.0,0.0,9.185156888001075
1761043374,645678632,1761043374,663708683,1761043374,645678632,0.0,0.0,0.0,0.0,0.0,9.22258886200143
1761043374,678632266,1761043374,703230921,1761043374,678632266,0.0,0.0,0.0,0.0,0.0,9.267016089999743
1761043374,716223981,1761043374,744484013,1761043374,716223981,0.0,0.0,0.0,0.0,0.0,9.299772592999943
1761043374,756064293,1761043374,780663152,1761043374,756064293,0.0,0.0,0.0,0.0,0.0,9.337629142000878
1761043374,795245271,1761043374,819346110,1761043374,795245271,0.0,0.0,0.0,0.0,0.0,9.378629827000623
1761043374,832442763,1761043374,860088591,1761043374,832442763,0.0,0.0,0.0,0.0,0.0,9.415827986000295
1761043374,873066392,1761043374,897142731,1761043374,873066392,0.0,0.0,0.0,0.0,0.0,9.453075164001348
1761043374,910739219,1761043374,935663374,1761043374,910739219,0.0,0.0,0.0,0.0,0.0,9.49418929300009
1761043374,948436619,1761043374,972450551,1761043374,948436619,0.0,0.0,0.0,0.0,0.0,9.531154897000306
1761043374,985738686,1761043375,11314140,1761043374,985738686,0.0,0.0,0.0,0.0,0.0,9.5688797970015
1761043375,32529326,1761043375,48306798,1761043375,32529326,0.0,0.0,0.0,0.0,0.0,9.605947105001178
