t_out_sec,t_out_nanosec,t_imu_sec,t_imu_nanosec,t_cmd_sec,t_cmd_nanosec,imu_ax,imu_ay,imu_az,cmd_vx,cmd_vy,cmd_vz
1760689881,501714702,1760689881,481865997,1760689881,501714702,-0.028921956054687503,0.023367408203124995,9.650356515625,0.0,0.0,0.02049083600013546
1760689881,539073589,1760689881,525395322,1760689881,539073589,-0.014556746093750005,0.042521021484375,9.60726088623252,0.0,0.0,0.046680276000188314
1760689881,579793002,1760689881,564795454,1760689881,579793002,-0.00019153613281250168,0.013790601562500001,9.64556811279502,0.0,0.0,0.084159107999767
1760689881,617945687,1760689881,606401109,1760689881,617945687,-0.0289219560546875,0.009002198242187497,9.64556811279502,0.0,0.0,0.12377222099985374
1760689881,662443828,1760689881,642367197,1760689881,662443828,-0.004979939453125005,0.03294421484375,9.635991306154395,0.0,0.0,0.16206903599959332
1760689881,696612228,1760689881,682725608,1760689881,696612228,-0.004979939453125005,0.0377326181640625,9.664721726076271,0.0,0.0,0.20642217800013896
1760689881,735276266,1760689881,722817723,1760689881,735276266,-0.028921956054687503,0.023367408203124995,9.64556811279502,0.0,0.0,0.24059511399991607
1760689881,773859562,1760689881,759706072,1760689881,773859562,-0.009768342773437508,0.0568862314453125,9.63120290234375,0.0,0.0,0.2794253009997192
1760689881,812311637,1760689881,798023257,1760689881,812311637,-0.009768342773437504,0.0281558115234375,9.635991306154395,0.0,0.0,0.31788696799958416
1760689881,851399694,1760689881,838520299,1760689881,851399694,0.014173673828124992,0.0664630380859375,9.626414499513771,0.0,0.0,0.3562703749994398
1760689881,891284197,1760689881,877146929,1760689881,891284197,-0.024133552734375008,0.0568862314453125,9.64556811279502,0.0,0.0,0.39559982199989463
1760689881,931565905,1760689881,916937988,1760689881,931565905,-0.019345149414062505,0.052097828125,9.626414499513771,0.0,0.0,0.43547995500011893
1760689881,968131531,1760689881,953726818,1760689881,968131531,-0.004979939453125008,0.061674634765625,9.602472482421875,0.0,0.0,0.4757147359996452
1760689882,7026255,1760689881,992599004,1760689882,7026255,-0.009768342773437503,0.0137906015625,9.6886637421875,0.0,0.0,0.5120932139998331
1760689882,46164108,1760689882,33093953,1760689882,46164108,-0.028921956054687503,0.018579004882812496,9.659933322265625,0.0,0.0,0.5509582149998096
1760689882,85228073,1760689882,70425192,1760689882,85228073,-0.004979939453125003,0.023367408203125,9.640779708984375,0.0,0.0,0.5903361989994664
1760689882,123208387,1760689882,108734507,1760689882,123208387,-0.009768342773437504,0.0281558115234375,9.635991306154395,0.0,0.0,0.6296408299995164
1760689882,163461020,1760689882,149006696,1760689882,163461020,-0.0289219560546875,0.009002198242187497,9.64556811279502,0.0,0.0,0.6671501989994795
1760689882,201004371,1760689882,187555845,1760689882,201004371,0.04290409374999999,0.04730942480468751,9.621626095703125,0.0,0.0,0.7085235019994798
1760689882,240172484,1760689882,225711271,1760689882,240172484,0.004596867187499996,0.03294421484375,9.66951012890625,0.0,0.0,0.7454667209995023
1760689882,278911114,1760689882,265107458,1760689882,278911114,-0.004979939453125003,0.0185790048828125,9.621626095703125,0.0,0.0,0.78413520399954
1760689882,318397765,1760689882,305614851,1760689882,318397765,-0.019345149414062502,0.028155811523437498,9.650356515625,0.0,0.0,0.8228608339995844
1760689882,360191031,1760689882,342843960,1760689882,360191031,-0.004979939453125005,0.0377326181640625,9.612049289062501,0.0,0.0,0.862471929000094
1760689882,394960561,1760689882,381839314,1760689882,394960561,-0.0193451494140625,0.009002198242187499,9.655144919435646,0.0,0.0,0.9041902139997546
1760689882,434025229,1760689882,421045760,1760689882,434025229,-0.0576523759765625,0.018579004882812493,9.664721726076271,0.0,0.0,0.9390934849998303
1760689882,475956755,1760689882,460030632,1760689882,475956755,-0.024133552734375,0.013790601562499998,9.626414499513771,0.0,0.0,0.9781178009998257
1760689882,510839082,1760689882,496385684,1760689882,510839082,-0.014556746093750001,0.0137906015625,9.640779708984375,0.0,0.0,1.0221801090001463
1760689882,549514897,1760689882,534871128,1760689882,549514897,-0.019345149414062502,0.0377326181640625,9.64556811279502,0.0,0.0,1.0550053950000802
1760689882,588349325,1760689882,573505240,1760689882,588349325,-0.024133552734375004,0.03294421484375,9.650356515625,0.0,0.0,1.0936684509997576
1760689882,628927736,1760689882,611599592,1760689882,628927736,-0.014556746093750005,0.0473094248046875,9.64556811279502,0.0,0.0,1.1327491559995906
1760689882,669361315,1760689882,651460076,1760689882,669361315,-0.0289219560546875,0.013790601562499998,9.621626095703125,0.0,0.0,1.1731030860000828
1760689882,701325951,1760689882,686931256,1760689882,701325951,-0.004979939453125006,0.052097828125,9.655144919435646,0.0,0.0,1.2136036649999369
1760689882,739785470,1760689882,725734757,1760689882,739785470,0.004596867187499996,0.03294421484375,9.659933322265625,0.0,0.0,1.2453115409998645
1760689882,779447232,1760689882,766645225,1760689882,779447232,0.014173673828124997,0.023367408203125002,9.66951012890625,0.0,0.0,1.283775207999497
1760689882,819315883,1760689882,805240244,1760689882,819315883,-0.004979939453125004,0.0281558115234375,9.655144919435646,0.0,0.0,1.3236907299997256
1760689882,859687942,1760689882,846389750,1760689882,859687942,0.014173673828124995,0.0473094248046875,9.616837692873146,0.0,0.0,1.3633215660001952
1760689882,900777578,1760689882,890800095,1760689882,900777578,-0.014556746093750003,0.023367408203124995,9.655144919435646,0.0,0.0,1.4038570149996303
1760689882,939257208,1760689882,923677603,1760689882,939257208,-0.024133552734375008,0.0568862314453125,9.635991306154395,0.0,0.0,1.4450209090000499
1760689882,978146579,1760689882,962602419,1760689882,978146579,-0.043287166015625,0.013790601562499996,9.659933322265625,0.0,0.0,1.4837558919998628
1760689883,12927221,1760689883,1405106,1760689883,12927221,0.004596867187499997,0.0281558115234375,9.64556811279502,0.0,0.0,1.5227139849994273
1760689883,52225500,1760689883,37818528,1760689883,52225500,-0.004979939453125005,0.0377326181640625,9.63120290234375,0.0,0.0,1.5568993480001154
1760689883,91516132,1760689883,78364921,1760689883,91516132,-0.0289219560546875,0.013790601562499998,9.650356515625,0.0,0.0,1.5961710909996327
1760689883,130050466,1760689883,117659127,1760689883,130050466,0.018962077148437492,0.042521021484375,9.659933322265625,0.0,0.0,1.6357738529995913
1760689883,169687820,1760689883,154479643,1760689883,169687820,0.009385270507812493,0.052097828125,9.63120290234375,0.0,0.0,1.674171130999639
1760689883,208415266,1760689883,194211127,1760689883,208415266,-0.009768342773437506,0.0473094248046875,9.63120290234375,0.0,0.0,1.7137148179999713
1760689883,247268693,1760689883,232972832,1760689883,247268693,-0.009768342773437503,0.009002198242187499,9.626414499513771,0.0,0.0,1.7524189300002035
1760689883,286357528,1760689883,273465003,1760689883,286357528,-0.0289219560546875,0.013790601562499998,9.626414499513771,0.0,0.0,1.7912644500001988
1760689883,325244899,1760689883,311965318,1760689883,325244899,-0.0289219560546875,0.013790601562499998,9.635991306154395,0.0,0.0,1.830449174000023
1760689883,365093273,1760689883,350658949,1760689883,365093273,-0.024133552734375004,0.018579004882812496,9.621626095703125,0.0,0.0,1.8693578789998355
1760689883,401692714,1760689883,387339075,1760689883,401692714,-0.0001915361328125052,0.042521021484375,9.640779708984375,0.0,0.0,1.9091954739997163
1760689883,440669160,1760689883,427620912,1760689883,440669160,-0.028921956054687507,0.04252102148437499,9.679086935546875,0.0,0.0,1.9456895269995584
1760689883,479678717,1760689883,465274337,1760689883,479678717,-0.009768342773437503,0.0185790048828125,9.63120290234375,0.0,0.0,1.9848029539998606
1760689883,517291771,1760689883,504426117,1760689883,517291771,-0.0001915361328125052,0.042521021484375,9.63120290234375,0.0,0.0,2.023649511000258
1760689883,556256291,1760689883,541974449,1760689883,556256291,-0.004979939453125004,0.0281558115234375,9.640779708984375,0.0,0.0,2.061277527999664
1760689883,596038942,1760689883,582313490,1760689883,596038942,-0.0289219560546875,0.004213794921874996,9.655144919435646,0.0,0.0,2.100273306999952
1760689883,633063310,1760689883,618105744,1760689883,633063310,-0.004979939453125002,0.013790601562500001,9.635991306154395,0.0,0.0,2.140212385000268
