t_out_sec,t_out_nanosec,t_imu_sec,t_imu_nanosec,t_cmd_sec,t_cmd_nanosec,imu_ax,imu_ay,imu_az,cmd_vx,cmd_vy,cmd_vz
1760546041,775491954,1760546041,803246972,1760546041,775491954,0.11003750834981454,-0.31957803764668946,9.60343016357627,0.0,0.0,0.020447688999411184
1760546041,835752481,1760546041,856922430,1760546041,835752481,0.08609549169921879,-0.32436644096700196,9.589064953125,0.0,0.0,0.07198554999922635
1760546041,903566282,1760546041,922668227,1760546041,903566282,0.0669418784179688,-0.3100012310060645,9.60821856640625,0.0,0.0,0.13215122499968857
1760546042,19515105,1760546041,990814622,1760546042,19515105,0.11003750834981454,-0.31957803764668946,9.60343016357627,0.0,0.0,0.2533648919998086
1760546042,80864615,1760546042,109391672,1760546042,80864615,0.08609549169921879,-0.31957803764668946,9.589064953125,0.0,0.0,0.31589862699911464
1760546042,144412037,1760546042,167904788,1760546042,144412037,0.10524910502950205,-0.31957803764668946,9.622583776857521,0.0,0.0,0.3772308959996735
1760546042,202815412,1760546042,229876818,1760546042,202815412,0.07651868505859379,-0.31957803764668946,9.617795373046874,0.0,0.0,0.4408097820014518
1760546042,264923628,1760546042,289225047,1760546042,264923628,0.12440271831075204,-0.31478963432637697,9.60343016357627,0.0,0.0,0.49921019400062505
1760546042,322288057,1760546042,347847126,1760546042,322288057,0.10046070170918954,-0.31957803764668946,9.555546130373145,0.0,0.0,0.5613627240018104
1760546042,394629533,1760546042,412612328,1760546042,394629533,0.10524910502950205,-0.31957803764668946,9.60343016357627,0.0,0.0,0.6187298750010086
1760546042,455090616,1760546042,472250317,1760546042,455090616,0.0956722983398438,-0.30521282768575203,9.574699743654396,0.0,0.0,0.6911872410018987
1760546042,572157589,1760546042,569137805,1760546042,572157589,0.0956722983398438,-0.32436644096700196,9.598641759765625,0.0,0.0,0.803567112001474
1760546042,640425910,1760546042,629217554,1760546042,640425910,0.0956722983398438,-0.31478963432637697,9.6273721796875,0.0,0.0,0.8686091300005501
1760546042,704875889,1760546042,689492785,1760546042,704875889,0.0956722983398438,-0.31957803764668946,9.593853356935645,0.0,0.0,0.9368513580011495
1760546042,765120935,1760546042,751130796,1760546042,765120935,0.11482591167012704,-0.31957803764668946,9.560334533203125,0.0,0.0,1.001348355999653
1760546042,827866207,1760546042,813448327,1760546042,827866207,0.11961431499043955,-0.31957803764668946,9.613006970216896,0.0,0.0,1.0615796420024708
1760546042,889348422,1760546042,875004190,1760546042,889348422,0.10046070170918954,-0.295636021045127,9.6273721796875,0.0,0.0,1.1242941740019887
1760546042,950674173,1760546042,939140020,1760546042,950674173,0.10524910502950205,-0.31957803764668946,9.632160583498145,0.0,0.0,1.1857599989998562
1760546043,13169871,1760546042,998597249,1760546043,13169871,0.10524910502950205,-0.31957803764668946,9.60343016357627,0.0,0.0,1.2470176579990948
1760546043,81034857,1760546043,68418203,1760546043,81034857,0.10046070170918954,-0.31478963432637697,9.593853356935645,0.0,0.0,1.3096201709995512
1760546043,135885818,1760546043,124727629,1760546043,135885818,0.11961431499043955,-0.3100012310060645,9.60343016357627,0.0,0.0,1.3775349169991387
1760546043,198887369,1760546043,184402414,1760546043,198887369,0.10046070170918954,-0.31478963432637697,9.589064953125,0.0,0.0,1.432353692001925
1760546043,265629112,1760546043,258839136,1760546043,265629112,0.12440271831075204,-0.33394324760762695,9.598641759765625,0.0,0.0,1.495327687000099
1760546043,325567694,1760546043,310679072,1760546043,325567694,0.11003750834981454,-0.31478963432637697,9.555546130373145,0.0,0.0,1.562070208001387
1760546043,387371483,1760546043,375859331,1760546043,387371483,0.09088389501953129,-0.31478963432637697,9.579488146484374,0.0,0.0,1.6220046980015468
1760546043,452604131,1760546043,440320570,1760546043,452604131,0.0956722983398438,-0.31478963432637697,9.560334533203125,0.0,0.0,1.6838053569990734
1760546043,509390781,1760546043,500210448,1760546043,509390781,0.09567229833984378,-0.2812708110841895,9.613006970216896,0.0,0.0,1.7491450240013364
1760546043,570797069,1760546043,559736121,1760546043,570797069,0.12919112163106453,-0.31957803764668946,9.6273721796875,0.0,0.0,1.8058489319992077
